"client","route","role","screen","source","backend_dependency","loading_state","populated_state","empty_state","offline_state","validation_state","unauthorized_state","recoverable_error_state","success_state","primary_actions","current_test_coverage"
"flutter_android_authoritative","/payments/:obligationId/nonpayment","authenticated_or_public","NonpaymentReportScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference"
"flutter_android_authoritative","/payments/stripe/payout-setup","teen","StripePayoutSetupScreen","flutter_mort/lib/features/payments/stripe_marketplace_screens.dart","stripeMarketplaceRepositoryProvider","detected","detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","Stripe payout setup; Stripe-hosted onboarding handles payout details and any provider-required guardian steps. MORT does not collect bank credentials or Stripe identity documents.; Payout status unavailable; Open Stripe-hosted onboarding; Refresh payout status; Review job funding; Stripe processes the charge. The accepted MORT contract controls the amount; the phone cannot change it.; Funding preview unavailable; Agreed job earnings; MORT service fee; Total adult charge; Expected teen transfer","no_direct_static_reference"
"flutter_android_authoritative","/report/job/:id","authenticated_or_public","ReportScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/report/message/:id","authenticated_or_public","ReportScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/report/review/:id","authenticated_or_public","ReportScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/report/user/:id","authenticated_or_public","ReportScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/reviews/:applicationId","authenticated_or_public","LeaveReviewScreen","flutter_mort/lib/features/profile/review_screens.dart","applicationsRepositoryProvider; reviewsRepositoryProvider; authRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Loading review eligibility; Review unavailable; Application unavailable; Thanks for the feedback; MORT permits one review per side for each job.; Review not available yet; Leave a review; Rate your experience for ${application.job?.title ?? ; $_rating; Short review (optional); Submit review; Reviews received","no_direct_static_reference"
"flutter_android_authoritative","/settings","authenticated_or_public","SettingsScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/settings/account-deletion","authenticated_or_public","AccountDeletionRequestScreen","flutter_mort/lib/features/settings/account_management_screens.dart","accountDeletionRepositoryProvider; authRepositoryProvider","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","Request account deletion; Submit a verified request to delete your MORT account and ordinary profile data. This does not require contacting support first.; Checking deletion status...; Cancel pending request; Confirm your password; Type DELETE to confirm; Submit deletion request","no_direct_static_reference"
"flutter_android_authoritative","/settings/account-trust","authenticated_or_public","AccountTrustScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/active-sessions","authenticated_or_public","AccountSessionsScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference"
"flutter_android_authoritative","/settings/activity","authenticated_or_public","ActivityHistoryScreen","flutter_mort/lib/features/profile/activity_history_screen.dart","applicationsRepositoryProvider; jobsRepositoryProvider; guardianRepositoryProvider; reviewsRepositoryProvider; safetyRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","Your MORT activity; This view shows only activity available to your account. Admin records and other users\; Applications and work; Posted jobs; Guardian links; Approved reviews received; Safety reports you submitted; $title unavailable","no_direct_static_reference"
"flutter_android_authoritative","/settings/ad-preferences","authenticated_or_public","AdPreferencesScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/settings/business-registry","authenticated_or_public","BusinessRegistryMatchScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/device-security","authenticated_or_public","DeviceSecuritySettingsScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/digital-id","authenticated_or_public","DigitalIDAvailabilityScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/guardian-mode","authenticated_or_public","GuardianModeScreen","flutter_mort/lib/features/guardian/guardian_mode_screens.dart","guardianRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Guardian setup is optional; Guardian linking is designed for teen accounts. You can manage your own Guardian Mode connections later in Settings.; Continue to safety; Add a guardian? Optional.; Guardian Mode can share selected safety alerts and check-ins with someone you trust. You can skip this and set it up later.; Guardian email (optional); Link a guardian now; Send an invite; Use an invite code; Continue; Skip for now; Unlink this guardian?","no_direct_static_reference"
"flutter_android_authoritative","/settings/identity-verification","authenticated_or_public","IdentityVerificationScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference"
"flutter_android_authoritative","/settings/legal","authenticated_or_public","_legalIndex","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","Restricted safety queues; Account trust review; Adult ID review; Teen school-ID review; Teen alternatives; Business verification; Verification appeals; All incident cases; Person mismatch; Sexual safety; Grooming signals; Abduction concerns","no_direct_static_reference"
"flutter_android_authoritative","/settings/native-permissions","authenticated_or_public","NativePermissionsScreen","flutter_mort/lib/features/settings/native_permissions_screen.dart","","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","Permissions; MORT asks only when you use a related feature. Background location is not requested.; Checking device permissions...; Permission status unavailable; Retry; Notifications; Camera; Photos; Foreground location; Open device settings; Request when needed","no_direct_static_reference"
"flutter_android_authoritative","/settings/partner-code","authenticated_or_public","PartnerCodeVerificationScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/passkeys","authenticated_or_public","PasskeySettingsScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/privacy","authenticated_or_public","LegalDocScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/settings/profile","authenticated_or_public","ProfileSetupScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/profile_persistence_contract_test.dart"
"flutter_android_authoritative","/settings/reviews","authenticated_or_public","MyReviewsScreen","flutter_mort/lib/features/profile/review_screens.dart","applicationsRepositoryProvider; reviewsRepositoryProvider; authRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Loading review eligibility; Review unavailable; Application unavailable; Thanks for the feedback; MORT permits one review per side for each job.; Review not available yet; Leave a review; Rate your experience for ${application.job?.title ?? ; $_rating; Short review (optional); Submit review; Reviews received","no_direct_static_reference"
"flutter_android_authoritative","/settings/safety-cases","authenticated_or_public","SafetyCasesScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference"
"flutter_android_authoritative","/settings/safety-circle","authenticated_or_public","SafetyCircleScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference"
"flutter_android_authoritative","/settings/school-affiliation","authenticated_or_public","SchoolEmailVerificationScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/subscription","authenticated_or_public","MortPlusView","flutter_mort/lib/features/monetization/screens/google_play_billing_screens.dart","","detected","detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","MORT Plus; Cosmetic and convenience extras. Jobs, safety, reporting, basic Guardian Mode, and applying stay free.; Choose a Google Play plan; Prices and billing periods below come from Google Play. Subscriptions renew automatically until canceled in Google Play.; Cosmetic packs; One-time purchases. They do not improve job or safety access.; Restore purchases; Manage subscription; Loading Google Play products...; Browse, apply, post jobs, and message; Reports, blocking, Safety Ping, and appeals; Basic Guardian Mode and FAQ help","no_direct_static_reference"
"flutter_android_authoritative","/settings/trust-appeal","authenticated_or_public","VerificationAppealScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/settings/username","authenticated_or_public","UsernameSettingsScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/splash","authenticated_or_public","SplashScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","public_route","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/support","authenticated_or_public","SupportHomeScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","detected","detected","detected","detected","detected","public_route","detected","detected","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","flutter_mort/test/account_trust_test.dart; flutter_mort/test/mort_0_9_3_security_contract_test.dart; flutter_mort/test/mort_guide_contract_test.dart; flutter_mort/test/notification_destination_test.dart; flutter_mort/test/safe_uri_test.dart; flutter_mort/test/support_chat_widget_test.dart"
"flutter_android_authoritative","/support/new","authenticated_or_public","NewSupportConversationScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","detected","detected","detected","detected","detected","route_guard_detected","detected","detected","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","flutter_mort/test/support_chat_widget_test.dart"
"flutter_android_authoritative","/support/ticket/:ticketId","authenticated_or_public","SupportTicketScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","detected","detected","detected","detected","detected","route_guard_detected","detected","detected","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","flutter_mort/test/support_chat_widget_test.dart"
"flutter_android_authoritative","/teen/applications","teen","ApplicationListScreen","flutter_mort/lib/features/jobs/application_screens.dart","applicationsRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Applicants; View, accept, decline, and complete applications through protected job actions.; Approval requests; Only linked-teen applications for jobs that requested approval appear here.; Applications; Track real submission, review, assignment, work, proof, and completion states.; Applications unavailable; Retry; Nothing here yet; Availability confirmed; Approve for poster review; Decline","flutter_mort/test/notification_destination_test.dart"
"flutter_android_authoritative","/teen/applications/:id","teen","ApplicationListScreen","flutter_mort/lib/features/jobs/application_screens.dart","applicationsRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Applicants; View, accept, decline, and complete applications through protected job actions.; Approval requests; Only linked-teen applications for jobs that requested approval appear here.; Applications; Track real submission, review, assignment, work, proof, and completion states.; Applications unavailable; Retry; Nothing here yet; Availability confirmed; Approve for poster review; Decline","no_direct_static_reference"
"flutter_android_authoritative","/teen/availability","teen","AvailabilityScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/teen/goals","teen","EarningsGoalsScreen","flutter_mort/lib/features/mission/mission_pilot_screens.dart","missionPilotRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Pilot eligibility; Approved organization support and hosted server rules control protected marketplace access.; Pilot access unavailable; Try again; Guardian Mode; Permanent address; Public marketplace; Real document collection; Payment custody; Partner invitation; Partner attestations; Acknowledge teen rules","no_direct_static_reference"
"flutter_android_authoritative","/teen/home","teen","RoleHomeScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/teen/hustle-academy","teen","_academy","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","Restricted safety queues; Account trust review; Adult ID review; Teen school-ID review; Teen alternatives; Business verification; Verification appeals; All incident cases; Person mismatch; Sexual safety; Grooming signals; Abduction concerns","no_direct_static_reference"
"flutter_android_authoritative","/teen/jobs","teen","TeenJobFeedScreen","flutter_mort/lib/features/jobs/teen_job_screens.dart","jobsRepositoryProvider; applicationsRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Nearby jobs; Search open jobs by general area details. Exact addresses are never shown in the public feed.; Search jobs; Category; Minimum pay in dollars; Payment type; Schedule; Applicant verification preference; Guardian approval; Work environment; City; State code","no_direct_static_reference"
"flutter_android_authoritative","/teen/jobs/:id","teen","TeenJobDetailScreen","flutter_mort/lib/features/jobs/teen_job_screens.dart","jobsRepositoryProvider; applicationsRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Nearby jobs; Search open jobs by general area details. Exact addresses are never shown in the public feed.; Search jobs; Category; Minimum pay in dollars; Payment type; Schedule; Applicant verification preference; Guardian approval; Work environment; City; State code","no_direct_static_reference"
"flutter_android_authoritative","/teen/portfolio","teen","unresolved_builder","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","Restricted safety queues; Account trust review; Adult ID review; Teen school-ID review; Teen alternatives; Business verification; Verification appeals; All incident cases; Person mismatch; Sexual safety; Grooming signals; Abduction concerns","no_direct_static_reference"
"flutter_android_authoritative","/teen/profile","teen","ProfileSetupScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/profile_persistence_contract_test.dart"
"flutter_android_authoritative","/teen/proof/:applicationId","teen","ProofUploadScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/teen/safety","teen","SafetyCenterScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
