"client","route","role","purpose","screen","source","backend_dependency","authorization_requirement","loading_state","populated_state","empty_state","offline_state","validation_state","unauthorized_state","recoverable_error_state","nonrecoverable_error_state","success_state","accessibility","deep_link_support","analytics_event","primary_actions","current_test_coverage","remaining_defect"
"flutter_android_authoritative","/admin/sexual-safety","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/support","admin","MORT Support","AdminSupportQueueScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/support/ticket/:ticketId","admin","MORT Support","AdminSupportTicketScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/teen-alternatives","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/teen-school-id","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/threats-violence","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/users","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/notification_destination_test.dart; flutter_mort/test/safe_uri_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/admin/verification-appeals","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/verifications","admin","Enter MORT","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/admin/verifications/:id","admin","Server authorization is checked for every load and action. Raw identity files and private storage paths are not returned here.","AdminModerationDetailScreen","flutter_mort/lib/features/admin/admin_moderation_detail_screen.dart","adminRepositoryProvider","admin_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Server authorization is checked for every load and action. Raw identity files and private storage paths are not returned here.; Record unavailable; Retry; No record returned; ${_label(entry.key)}: ${entry.value}; Begin review; Resolve; Dismiss; Suspend target account; Restore target account","flutter_mort/test/mort_0_9_4_admin_moderation_contract_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/adult/analytics","adult","Open the _pilotUnavailable product surface","_pilotUnavailable","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","adult_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","not_detected","registered_internal_route","not_collected_by_design","","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/applicants","adult","Applicants","ApplicationListScreen","flutter_mort/lib/features/jobs/application_screens.dart","applicationsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Applicants; View, accept, decline, and complete applications through protected job actions.; Approval requests; Only linked-teen applications for jobs that requested approval appear here.; Applications; Track real submission, review, assignment, work, proof, and completion states.; Applications unavailable; Retry; Nothing here yet; Availability confirmed; Approve for poster review; Decline","flutter_mort/test/notification_destination_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/adult/applicants/:applicationId","adult","Applicants","ApplicationListScreen","flutter_mort/lib/features/jobs/application_screens.dart","applicationsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Applicants; View, accept, decline, and complete applications through protected job actions.; Approval requests; Only linked-teen applications for jobs that requested approval appear here.; Applications; Track real submission, review, assignment, work, proof, and completion states.; Applications unavailable; Retry; Nothing here yet; Availability confirmed; Approve for poster review; Decline","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/business","adult","Open the _pilotUnavailable product surface","_pilotUnavailable","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","adult_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","not_detected","registered_internal_route","not_collected_by_design","","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/business-verification","adult","Enter MORT","VerificationScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/home","adult","Enter MORT","RoleHomeScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/jobs","adult","Loading job draft","AdultJobsScreen","flutter_mort/lib/features/jobs/job_screens.dart","jobsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Loading job draft; Back; Create a job listing. Exact addresses and private contact details do not belong in public fields.; Save as draft; Title; Category; Short summary; Detailed description; Estimated duration (minutes); Workers needed; Experience level; Skills needed","flutter_mort/test/safe_uri_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/adult/jobs/:id","adult","Loading job draft","AdultJobManagementScreen","flutter_mort/lib/features/jobs/job_screens.dart","jobsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Loading job draft; Back; Create a job listing. Exact addresses and private contact details do not belong in public fields.; Save as draft; Title; Category; Short summary; Detailed description; Estimated duration (minutes); Workers needed; Experience level; Skills needed","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/jobs/:id/edit","adult","Loading job draft","JobCreationScreen","flutter_mort/lib/features/jobs/job_screens.dart","jobsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Loading job draft; Back; Create a job listing. Exact addresses and private contact details do not belong in public fields.; Save as draft; Title; Category; Short summary; Detailed description; Estimated duration (minutes); Workers needed; Experience level; Skills needed","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/post-job","adult","Loading job draft","JobCreationScreen","flutter_mort/lib/features/jobs/job_screens.dart","jobsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Loading job draft; Back; Create a job listing. Exact addresses and private contact details do not belong in public fields.; Save as draft; Title; Category; Short summary; Detailed description; Estimated duration (minutes); Workers needed; Experience level; Skills needed","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/profile","adult","Enter MORT","ProfileSetupScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/profile_persistence_contract_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/adult/proof-review/:applicationId","adult","Mark this job complete?","ProofReviewScreen","flutter_mort/lib/features/jobs/proof_review_screen.dart","applicationsRepositoryProvider; uploadsRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Mark this job complete?; Review completion proof; Approve the current proof or explain what needs to be resubmitted. Proof access remains limited to authorized participants.; Proof unavailable; Retry; No proof submitted; Private image unavailable; Private completion proof image; Image could not load; Review note; Approve proof; Request new proof","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/adult/verification","adult","Loading verification status","IdentityVerificationScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/applications/:applicationId/safety","authenticated_or_public","Loading verification status","JobSafetyWorkspaceScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/auth-callback","authenticated_or_public","Continue with Google","OAuthCallbackScreen","flutter_mort/lib/features/auth/google_auth_screens.dart","authRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Continue with Google; Checking your MORT account...; Sign-in not completed; Back to sign in; Checking email confirmation...; Email not confirmed here; Continue to MORT; Sign in with new password; New password; Confirm new password; Update password; Verifying password reset link...","flutter_mort/test/google_auth_contract_test.dart; flutter_mort/test/oauth_flow_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/auth/confirm","authenticated_or_public","Continue with Google","EmailConfirmationCallbackScreen","flutter_mort/lib/features/auth/google_auth_screens.dart","authRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Continue with Google; Checking your MORT account...; Sign-in not completed; Back to sign in; Checking email confirmation...; Email not confirmed here; Continue to MORT; Sign in with new password; New password; Confirm new password; Update password; Verifying password reset link...","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/auth/forgot-password","authenticated_or_public","Enter MORT","ForgotPasswordScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/auth/recovery","authenticated_or_public","Continue with Google","PasswordRecoveryCallbackScreen","flutter_mort/lib/features/auth/google_auth_screens.dart","authRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Continue with Google; Checking your MORT account...; Sign-in not completed; Back to sign in; Checking email confirmation...; Email not confirmed here; Continue to MORT; Sign in with new password; New password; Confirm new password; Update password; Verifying password reset link...","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/auth/sign-in","authenticated_or_public","Enter MORT","SignInScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/auth/sign-up","authenticated_or_public","Enter MORT","SignUpScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/block/user/:id","authenticated_or_public","Enter MORT","BlockUserScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/contracts","authenticated_or_public","Exact work, pay, and safety terms","JobContractsScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/contracts/:contractId","authenticated_or_public","Exact work, pay, and safety terms","JobContractScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/contracts/:contractId/change","authenticated_or_public","Exact work, pay, and safety terms","ContractChangeScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/contracts/:contractId/fund","adult","Stripe payout setup","StripeJobFundingScreen","flutter_mort/lib/features/payments/stripe_marketplace_screens.dart","stripeMarketplaceRepositoryProvider","adult_route_guard_plus_server_authorization","detected","detected","not_detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Stripe payout setup; Stripe-hosted onboarding handles payout details and any provider-required guardian steps. MORT does not collect bank credentials or Stripe identity documents.; Payout status unavailable; Open Stripe-hosted onboarding; Refresh payout status; Review job funding; Stripe processes the charge. The accepted MORT contract controls the amount; the phone cannot change it.; Funding preview unavailable; Agreed job earnings; MORT service fee; Total adult charge; Expected teen transfer","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/contracts/:contractId/payment","authenticated_or_public","Exact work, pay, and safety terms","PaymentStatusScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/disputes/:disputeId","authenticated_or_public","Exact work, pay, and safety terms","PaymentDisputeScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/disputes/:disputeId/export","authenticated_or_public","Exact work, pay, and safety terms","EvidenceExportScreen","flutter_mort/lib/features/legal/contract_payment_screens.dart","legalContractRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Exact work, pay, and safety terms; MORT creates a fixed agreement after an application is accepted. Material changes require both parties.; Agreements unavailable; No job agreements yet; Job contract review; One party cannot silently change pay, scope, hours, location, hazards, expenses, or payment timing.; Agreement unavailable; No agreement version; Parties and scope; Time, place, and payment; Safety and changes; Confirmation sentence","no_direct_static_reference","no_direct_static_test_reference"
